genome.acc	system	system.number	seqid	system.subtype	genome	domain	phylum	class	order	family	genus	species
GCA_021826835.1	cas	38	JAKAYH010000144.1	cas_type_I-D	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	cas	55	JAKAYH010000318.1	cas_type_other	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	cbass	27	JAKAYH010000078.1	cbass_other	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	cbass	34	JAKAYH010000115.1	cbass_other	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	cbass	43	JAKAYH010000196.1	cbass_other	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	cbass	45	JAKAYH010000209.1	cbass_other	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	cbass	61	JAKAYH010000404.1	cbass_other	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	druantia	15	JAKAYH010000044.1	druantia_other	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	gabija	4	JAKAYH010000019.1	gabija	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	hma	20	JAKAYH010000049.1	hma	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	hma	25	JAKAYH010000058.1	hma	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	ietAS	47	JAKAYH010000241.1	ietAS	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826835.1	mza	21	JAKAYH010000050.1	mza	GCA_021826835	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYH01	s__JAKAYH01 sp021826835
GCA_021826925.1	PDC-S01	3	JAKAYB010000055.1	PDC-S01	GCA_021826925	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYB01	s__JAKAYB01 sp021826925
GCA_021826925.1	PDC-S01	5	JAKAYB010000105.1	PDC-S01	GCA_021826925	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__JAKAYB01	s__JAKAYB01 sp021826925
GCA_021827525.1	AbiE	2	JAKAVJ010000004.1	AbiE	GCA_021827525	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAMCYB01	s__JAMCYB01 sp021827525
GCA_021827545.1	PDC-S09	2	JAKAVH010000225.1	PDC-S09	GCA_021827545	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__UBA184	f__UBA184	g__UBA184	s__UBA184 sp021827545
GCA_021827565.1	PDC-S01	3	JAKAVE010000011.1	PDC-S01	GCA_021827565	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Parvarchaeales	f__Parvarchaeaceae	g__Acidifodinimicrobium	s__Acidifodinimicrobium mancum
GCA_021827565.1	PDC-S01	4	JAKAVE010000021.1	PDC-S01	GCA_021827565	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Parvarchaeales	f__Parvarchaeaceae	g__Acidifodinimicrobium	s__Acidifodinimicrobium mancum
GCA_021827565.1	RM	6	JAKAVE010000037.1	RM_type_III	GCA_021827565	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Parvarchaeales	f__Parvarchaeaceae	g__Acidifodinimicrobium	s__Acidifodinimicrobium mancum
GCA_021827565.1	SoFic	8	JAKAVE010000039.1	SoFic	GCA_021827565	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Parvarchaeales	f__Parvarchaeaceae	g__Acidifodinimicrobium	s__Acidifodinimicrobium mancum
GCA_021827605.1	AbiE	11	JAKAVF010000047.1	AbiE	GCA_021827605	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZYD01	s__JAJZYD01 sp021827605
GCA_021827605.1	PDC-S01	4	JAKAVF010000025.1	PDC-S01	GCA_021827605	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZYD01	s__JAJZYD01 sp021827605
GCA_021827605.1	PDC-S01	5	JAKAVF010000025.1	PDC-S01	GCA_021827605	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZYD01	s__JAJZYD01 sp021827605
GCA_021827605.1	PDC-S01	6	JAKAVF010000026.1	PDC-S01	GCA_021827605	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZYD01	s__JAJZYD01 sp021827605
GCA_021827605.1	PDC-S01	8	JAKAVF010000041.1	PDC-S01	GCA_021827605	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZYD01	s__JAJZYD01 sp021827605
GCA_021827605.1	RM	10	JAKAVF010000042.1	RM_type_II	GCA_021827605	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZYD01	s__JAJZYD01 sp021827605
GCA_021827865.1	PDC-S01	4	JAKAUC010000009.1	PDC-S01	GCA_021827865	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__UBA183	g__UBA183	s__UBA183 sp021827865
GCA_021827865.1	PDC-S01	5	JAKAUC010000009.1	PDC-S01	GCA_021827865	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__UBA183	g__UBA183	s__UBA183 sp021827865
GCA_021827865.1	hma	7	JAKAUC010000009.1	hma	GCA_021827865	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__UBA183	g__UBA183	s__UBA183 sp021827865
GCA_021827885.1	AbiE	32	JAKAUD010000102.1	AbiE	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	AbiE	48	JAKAUD010000198.1	AbiE	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	AbiE	58	JAKAUD010000235.1	AbiE	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	HEC-06	37	JAKAUD010000109.1	HEC-06	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	HEC-06	55	JAKAUD010000223.1	HEC-06	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PD-Lambda-5	9	JAKAUD010000022.1	PD-Lambda-5	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-M11	44	JAKAUD010000170.1	PDC-M11	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-M19	12	JAKAUD010000030.1	PDC-M19	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-M19	3	JAKAUD010000008.1	PDC-M19	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-M24	31	JAKAUD010000092.1	PDC-M24	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-M24	35	JAKAUD010000108.1	PDC-M24	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-S01	23	JAKAUD010000069.1	PDC-S01	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-S01	25	JAKAUD010000073.1	PDC-S01	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-S01	27	JAKAUD010000076.1	PDC-S01	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-S01	53	JAKAUD010000211.1	PDC-S01	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-S01	60	JAKAUD010000241.1	PDC-S01	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	PDC-S70	29	JAKAUD010000091.1	PDC-S70	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	20	JAKAUD010000053.1	RM_type_II	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	22	JAKAUD010000064.1	RM_type_II	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	26	JAKAUD010000073.1	RM_type_II	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	30	JAKAUD010000091.1	RM_type_I	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	38	JAKAUD010000109.1	RM_type_I	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	43	JAKAUD010000168.1	RM_type_IIG	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	49	JAKAUD010000200.1	RM_type_II	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	56	JAKAUD010000233.1	RM_type_I	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	6	JAKAUD010000011.1	RM_type_II	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	RM	8	JAKAUD010000018.1	RM_type_II	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	TerY-P	47	JAKAUD010000193.1	TerY-P_other	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	argonaute	10	JAKAUD010000023.1	argonaute_type_I	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	argonaute	16	JAKAUD010000040.1	argonaute_solo	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	argonaute	51	JAKAUD010000203.1	argonaute_solo	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	cas	1	JAKAUD010000003.1	cas_type_III-A	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	cas	19	JAKAUD010000047.1	cas_type_I-G	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	cas	33	JAKAUD010000105.1	cas_type_I-D	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	cas	39	JAKAUD010000123.1	cas_type_other	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	cas	61	JAKAUD010000245.1	cas_type_I-D	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	cas	62	JAKAUD010000245.1	cas_type_other	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	cbass	21	JAKAUD010000055.1	cbass_other	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	disarm	18	JAKAUD010000041.1	disarm_type_II	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	disarm	50	JAKAUD010000200.1	disarm_type_II	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	druantia	42	JAKAUD010000165.1	druantia_type_IV	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	druantia	57	JAKAUD010000234.1	druantia_other	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	druantia	59	JAKAUD010000240.1	druantia_other	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	hachiman	45	JAKAUD010000176.1	hachiman_type_I	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	kiwa	34	JAKAUD010000106.1	kiwa	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827885.1	mza	46	JAKAUD010000178.1	mza	GCA_021827885	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021827885
GCA_021827945.1	AbiE	17	JAKATW010000155.1	AbiE	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	PDC-S01	13	JAKATW010000144.1	PDC-S01	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	RM	11	JAKATW010000124.1	RM_type_II	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	RM	18	JAKATW010000158.1	RM_type_II	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	RM	4	JAKATW010000021.1	RM_type_II	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	argonaute	9	JAKATW010000077.1	argonaute_solo	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	cas	3	JAKATW010000017.1	cas_type_other	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	cas	6	JAKATW010000029.1	cas_type_I-D	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	mza	14	JAKATW010000145.1	mza_other	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827945.1	viperin	16	JAKATW010000148.1	viperin_solo	GCA_021827945	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__GCA-001856825	g__GCA-001856825	s__GCA-001856825 sp021827945
GCA_021827995.1	AbiU	7	JAKATK010000011.1	AbiU	GCA_021827995	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAKATK01	s__JAKATK01 sp021827995
GCA_021827995.1	cas	3	JAKATK010000001.1	cas_type_I-G	GCA_021827995	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAKATK01	s__JAKATK01 sp021827995
GCA_021828155.1	PDC-S01	2	JAKAST010000001.1	PDC-S01	GCA_021828155	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAMCYM01	s__JAMCYM01 sp021828155
GCA_021828185.1	PDC-S01	7	JAKASI010000029.1	PDC-S01	GCA_021828185	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__UBA183	g__UBA183	s__UBA183 sp021828185
GCA_021828185.1	RM	5	JAKASI010000003.1	RM_type_I	GCA_021828185	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__UBA183	g__UBA183	s__UBA183 sp021828185
GCA_021828185.1	hachiman	2	JAKASI010000001.1	hachiman_type_I	GCA_021828185	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__UBA183	g__UBA183	s__UBA183 sp021828185
GCA_021828195.1	cas	1	JAKASQ010000001.1	cas_type_I-E	GCA_021828195	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__UBA184	f__UBA184	g__UBA184	s__UBA184 sp021828195
GCA_021828325.1	PD-Lambda-5	2	JAKASA010000031.1	PD-Lambda-5	GCA_021828325	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Conexivisphaerales	f__DTJL01	g__JAJPJS01	s__JAJPJS01 sp021324115
GCA_021828325.1	RM	6	JAKASA010000099.1	RM_type_II	GCA_021828325	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Conexivisphaerales	f__DTJL01	g__JAJPJS01	s__JAJPJS01 sp021324115
GCA_021828325.1	ShosTA	8	JAKASA010000223.1	ShosTA	GCA_021828325	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Conexivisphaerales	f__DTJL01	g__JAJPJS01	s__JAJPJS01 sp021324115
GCA_021828325.1	cas	3	JAKASA010000062.1	cas_type_I-G	GCA_021828325	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Conexivisphaerales	f__DTJL01	g__JAJPJS01	s__JAJPJS01 sp021324115
GCA_021828345.1	AbiE	7	JAJZJI010000071.1	AbiE	GCA_021828345	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828345
GCA_021828345.1	AbiE	9	JAJZJI010000118.1	AbiE	GCA_021828345	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828345
GCA_021828345.1	PDC-S01	3	JAJZJI010000008.1	PDC-S01	GCA_021828345	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828345
GCA_021828345.1	PDC-S01	4	JAJZJI010000008.1	PDC-S01	GCA_021828345	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828345
GCA_021828345.1	PDC-S01	8	JAJZJI010000071.1	PDC-S01	GCA_021828345	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828345
GCA_021828345.1	SoFic	5	JAJZJI010000033.1	SoFic	GCA_021828345	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828345
GCA_021828665.1	AbiE	1	JAJZDH010000038.1	AbiE	GCA_021828665	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__UBA184	f__UBA184	g__JAKIVR01	s__JAKIVR01 sp021828665
GCA_021828705.1	PDC-S01	3	JAJZDG010000024.1	PDC-S01	GCA_021828705	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828705
GCA_021828705.1	PDC-S01	4	JAJZDG010000027.1	PDC-S01	GCA_021828705	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828705
GCA_021828705.1	PDC-S01	5	JAJZDG010000068.1	PDC-S01	GCA_021828705	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828705
GCA_021828705.1	PDC-S02	6	JAJZDG010000083.1	PDC-S02	GCA_021828705	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828705
GCA_021828705.1	RM	1	JAJZDG010000010.1	RM_type_II	GCA_021828705	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__JAJZDT01	s__JAJZDT01 sp021828705
GCA_021829015.1	PDC-S01	4	JAJZOJ010000040.1	PDC-S01	GCA_021829015	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__UBA12276	s__UBA12276 sp021829015
GCA_021829015.1	PDC-S01	5	JAJZOJ010000041.1	PDC-S01	GCA_021829015	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__UBA12276	s__UBA12276 sp021829015
GCA_021829015.1	PDC-S27	2	JAJZOJ010000006.1	PDC-S27	GCA_021829015	d__Archaea	p__Micrarchaeota	c__Micrarchaeia	o__Micrarchaeales	f__Micrarchaeaceae	g__UBA12276	s__UBA12276 sp021829015
GCA_021829215.1	AbiE	49	JAKBPS010000142.1	AbiE	GCA_021829215	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	g__GCA-000496135	s__GCA-000496135 sp021818675
